sx sy gx gy d
12.0585 -12.2359 -1.92984 -12.0937 13.56
-0.818157 -4.24795 -7.83827 12.9602 84
-20.9452 -5.26868 -3.66307 -13.8446 39.84
-9.81011 0.627582 10.6054 -13.7996 58.14
-13.9777 -4.30287 11.2931 -12.939 74.7
19.3671 10.1658 19.248 13.4875 2.88
19.5414 6.35408 15.3927 11.0336 5.82
9.47977 -11.3256 -10.1124 7.34164 59.64
-17.9909 -11.9672 -2.56152 12.7294 111.3
12.3714 -0.614341 19.4054 13.899 28.5
-5.40942 -12.6482 -6.26311 -11.462 1.02
-12.16 -5.57413 11.1332 -11.8685 71.58
12.0478 5.60891 19.3122 4.63555 24.12
10.4781 3.67523 -7.59792 -13.4654 62.76
-12.8438 -5.50371 20.7903 13.4307 94.68
-0.238525 7.265 11.4554 5.26862 13.86
-2.80682 13.607 7.42524 11.0063 10.14
11.1492 4.92158 -4.41778 -12.6733 57.78
3.4768 -13.8398 -4.20787 11.553 150.48
-20.1017 -12.7351 12.661 -5.21044 104.52
20.9523 -1.9251 6.40913 12.4449 47.94
11.5104 -4.40895 -12.321 -5.23377 28.98
10.4354 -11.503 19.7312 -10.2481 8.94
-4.5316 -1.72322 9.10931 -12.7806 42.36
-6.05323 13.4309 -3.14478 1.83476 57.48
4.39071 -11.6676 13.6238 11.8443 83.1
9.01484 -7.85316 20.0802 6.57729 37.86
0.319497 -11.8038 -12.1955 -1.12838 19.26
20.68 1.29874 -6.01679 -12.9837 52.98
3.25041 -11.6043 10.7973 13.0219 149.34
7.22616 -1.28454 15.6584 -11.2437 69.48
21.9248 4.87582 8.52001 -11.4244 23.7
12.1969 -0.61549 12.8489 13.112 19.26
15.0547 10.2504 10.0621 -11.0409 27.96
-17.105 3.50853 16.8944 -8.12538 167.64
6.95639 -13.8225 -4.90752 -12.507 11.52
21.2867 -2.15703 -21.0979 10.3674 174.42
8.52653 10.028 10.7518 5.69326 56.7
20.4139 13.1533 11.0643 4.67048 53.76
-6.72659 -6.35129 6.81951 12.315 59.46
13.6672 -13.4576 21.4893 8.59897 60.42
-6.78557 -5.64771 -16.3014 13.71 111.66
19.0528 11.6599 1.20368 13.1869 17.52
0.716384 -6.56677 2.27916 8.64161 58.02
-5.36606 -6.85422 8.18052 -11.0198 41.1
16.9818 -11.4097 3.00164 2.58801 101.88
21.2929 9.73942 -21.0013 -0.255469 142.68
3.94763 -13.4144 14.5551 12.3618 88.14
16.4004 -12.0294 -11.5953 -7.79701 28.92
-10.5174 -13.6236 19.3011 -9.0826 80.94
-21.9964 1.07611 18.418 13.2444 60.12
-2.31456 -0.126888 13.8769 -1.87227 86.76
-11.4762 -2.82377 9.59031 -7.62117 54.12
-10.4913 7.38965 4.31715 9.68081 61.44
7.38543 -13.8833 20.3153 6.59819 44.94
7.22277 12.6282 -8.87456 -11.5889 84.96
14.8207 13.3272 14.35 13.9177 0.36
20.6833 -2.12926 -16.096 -12.6338 55.74
-8.64823 -13.5369 -5.64991 13.0813 90.6
14.2915 4.13108 6.94586 11.8328 11.46
16.017 -9.61268 19.0577 -11.7782 3.3
4.76995 13.1917 -21.4264 -10.1278 105
-6.24934 -12.428 17.9455 -7.81074 70.08
-11.528 1.19626 -12.9064 -6.69978 7.62
21.3669 8.02251 -2.83631 0.603825 80.94
-16.0094 13.5682 12.4064 10.6471 28.44
-10.5743 1.5282 21.9828 10.14 64.14
-21.4843 7.5875 19.7427 -13.5701 245.82
2.88282 12.6455 -18.8794 -11.5197 166.74
-7.81475 2.05746 19.912 6.20721 96.36
-18.461 -6.9605 6.90856 -12.0269 105.48
11.4734 10.9148 -18.7461 -1.35294 92.34
-4.69285 -12.2283 -21.8479 2.016 47.28
4.45325 -4.59551 3.34009 2.63327 18.12
-9.08604 13.7596 21.1801 -2.48704 70.56
7.39188 -13.3825 19.6085 2.80616 45.48
18.2842 8.47721 12.6706 1.39513 44.82
-18.6118 -6.32788 12.6576 4.41441 118.38
11.7862 4.77929 0.931179 -6.46958 69.96
8.624 -7.43029 3.23343 -11.5186 6.36
2.98371 -13.8554 -1.26303 13.4707 165.18
17.7049 -11.2132 21.9383 2.24168 13.68
0.291391 13.3081 -8.72646 2.3517 80.1
-2.61629 -4.91885 -2.64209 -7.00967 1.68
-0.0893988 0.310714 13.0611 -2.47764 84.42
4.77807 13.563 -6.04948 -12.8748 82.68
3.33222 11.4198 18.7724 -8.69532 63.84
20.0272 -2.93238 6.73788 -1.56064 97.98
-21.2209 -3.12074 21.3353 0.845271 158.04
6.48175 -12.4511 19.8691 -12.6459 12.96
-8.57432 -13.0812 -3.37968 -1.84815 39.42
19.0339 -10.2286 18.1994 -11.4192 1.02
-11.6884 2.63112 20.9362 2.11468 112.5
-4.78005 11.5493 -5.48166 -13.616 136.14
-7.5552 -13.6008 -20.9161 -10.2166 13.5
8.40855 13.7932 11.4108 -5.03905 42.06
15.7281 11.3678 -8.74537 -12.9523 122.16
20.7931 -6.34662 6.4462 12.0541 43.26
3.91887 4.00855 6.87561 -1.7454 65.88
-21.0963 -4.3169 -5.61645 -2.69693 41.82
17.6021 -9.6468 19.3717 -9.66085 1.38
17.8102 13.7947 1.85223 2.32799 92.58
-1.89944 -6.91338 12.7598 10.7089 83.1
-6.69697 -3.32494 4.78267 13.9003 188.1
-4.46405 12.435 -19.3312 -4.76075 130.92
-0.915883 13.9961 3.24833 -5.50595 34.8
-13.1158 -0.682374 -19.4284 13.7039 67.8
2.27736 -4.11721 11.2779 -6.15974 23.94
-21.3388 8.13279 9.41459 -12.823 121.56
5.49942 -12.5779 -7.04991 -6.06153 41.28
6.2067 12.4688 11.1885 -6.36626 21.42
-8.81614 13.6106 -13.4188 -7.61988 109.14
-8.15679 6.75164 19.8836 -11.3937 102
13.0005 2.89593 -10.9419 -8.47883 32.7
-0.30047 2.6381 12.5652 11.8137 57.6
-17.3574 5.25933 -20.5881 10.9412 17.28
21.5975 -1.17921 2.43001 -5.03248 99.72
0.237316 -13.2937 14.5828 -13.9652 13.92
19.4874 -2.13404 -21.3991 1.36593 107.46
2.49331 -4.61749 21.9119 12.1716 38.22
-3.04009 -0.916274 6.24807 -9.71775 112.5
-13.592 -6.12098 -20.0874 -4.98136 25.74
-3.73282 -12.9675 9.67754 3.40248 59.7
5.42872 -11.8463 8.4954 9.8315 145.26
16.2705 13.408 -18.6142 -9.26789 198.66
20.0487 10.6653 13.2144 11.6571 6.48
18.071 -12.3296 -21.3781 8.60763 68.46
12.783 12.0772 -13.0098 -8.50751 115.86
17.4405 -9.89641 0.885212 -13.0413 16.44
21.0737 -10.0196 14.5699 3.07237 33
-13.5184 -5.19234 -5.09661 -11.541 79.8
7.08104 13.4139 10.1404 -6.56135 22.98
18.7253 -7.5569 2.12756 -12.6799 17.4
-7.19858 6.86523 -7.0355 -5.4468 73.56
20.7947 -13.6728 8.6251 13.9 47.52
-20.7377 -0.429605 -21.8197 -9.65009 8.88
9.36569 -8.3899 14.7669 -12.7981 59.28
14.7889 12.194 21.6851 12.2769 6.48
18.6154 12.9393 2.44727 -4.28496 65.94
8.18218 13.2063 -3.55276 2.10993 54.6
4.42328 -3.95155 20.4524 -1.78764 57.66
13.319 -12.1569 10.2365 -11.342 2.76
-1.14486 13.0573 -20.631 -3.04693 134.34
21.8859 1.63063 -21.1593 -10.0822 87.72
14.131 11.3238 18.2196 -13.1555 26.46
-12.2367 9.05191 3.47327 -11.5676 115.32
-11.2756 -2.10457 9.08439 11.4916 52.32
-4.14482 -1.33789 20.4616 11.7462 85.02
-5.45874 -1.62134 -12.4313 -5.02307 67.68
-10.1556 13.2806 -3.50698 12.4878 6.3
-18.6818 -10.0863 -1.20597 11.7855 111.3
1.72252 2.92077 -4.87726 12.668 94.74
-11.5337 0.0614786 -17.0926 6.02023 46.56
-21.536 12.0911 -3.59019 13.5796 17.58
10.107 13.2025 8.36606 -9.7513 76.68
20.9207 -12.4235 -3.17256 -11.5851 23.7
-21.3163 -12.345 21.945 12.9817 148.68
20.4068 -11.5294 -12.3568 -9.2648 32.7
4.31509 -12.8251 14.1334 5.02928 80.34
-6.13356 -6.42182 -0.19678 12.8539 177
19.1504 -7.38209 -5.67451 13.3922 227.7
20.1178 -8.41328 1.88482 -12.6677 18.36
17.4972 -13.0673 20.5777 -13.1729 2.64
14.3209 0.372926 -21.9349 -6.54423 65.34
-18.5444 -3.44997 -10.0761 13.8479 54.3
15.6085 -13.3742 -19.116 -11.6909 34.68
-4.7257 -4.03795 -1.64936 13.6694 94.5
13.8814 12.8017 14.4381 4.42948 49.44
-21.0791 -12.3539 -18.3458 13.2183 26.46
-11.2298 -13.6538 14.0731 -0.16561 68.52
2.92071 -11.2684 -7.99391 -13.432 10.68
-20.5012 -12.8946 7.6172 9.44131 99.36
-11.6465 -8.54587 21.9622 -7.5098 121.68
20.0238 9.58821 -19.1427 -12.6876 147.42
14.9423 3.93295 -3.53286 -4.4309 63.3
-19.3882 13.0633 -11.1251 -0.285486 129
4.74971 -2.21404 -5.28751 -3.20656 9.84
3.30232 13.7864 -10.1995 -0.0661458 73.68
21.6572 5.0178 -11.1335 0.824234 156.24
14.485 -2.46116 18.5982 9.28656 28.14
11.552 11.2104 14.9441 0.640706 42.96
-19.3346 -4.57762 21.8571 -10.2204 144.9
18.265 7.39566 21.6167 12.2682 5.52
12.1582 2.668 -11.1255 -8.79301 32.16
0.660901 0.948181 2.84543 12.637 48.42
-18.8026 -2.94798 -0.622793 -11.8896 96
-11.0926 7.39489 -21.4295 -10.4344 111.36
12.0682 2.48199 -21.8555 -0.531969 84.24
-0.905112 11.9743 10.5299 -12.7705 55.62
9.37936 -13.7821 18.1009 8.21352 39.54
12.3906 -4.50719 19.5448 8.21308 31.92
-15.3713 4.18137 -5.70494 -2.30231 19.08
-0.627698 -5.65092 -2.34725 13.2587 100.92
19.1664 -8.09983 -9.71276 13.5935 212.88
20.1008 -8.89467 14.9965 1.32579 28.86
-12.4338 -3.1987 0.503045 -6.73163 28.26
20.2158 -5.05946 -2.37661 -6.74238 73.68
-17.3795 -12.5033 20.043 -4.88954 153.96
-21.1415 -4.93886 13.9337 5.06514 106.62
5.5954 -9.9095 -13.4084 -4.27343 22.38
4.00533 12.8916 21.3621 3.07499 20.7
-9.95612 13.6125 -20.1444 11.6173 65.34
20.4818 5.24864 -20.4221 -12.3842 91.68
-5.85362 -5.33847 -18.5154 -0.773267 99.9
-6.49545 -4.2802 18.4554 12.8541 83.4
19.9474 8.58208 14.3957 13.9055 7.26
19.252 -6.54852 11.3835 3.14702 28.92
-12.3466 -3.98802 12.4663 -13.7397 72.96
9.96146 -12.6984 4.0264 -4.22012 64.02
20.3823 12.0836 5.01851 -2.54366 124.5
-5.22598 -5.17165 -21.9096 -13.7031 81.48
-8.09261 2.33954 -19.8348 13.3192 37.08
-5.82549 -3.34488 13.1218 12.2198 71.94
14.3385 -12.8461 -19.8677 -13.2418 33.78
7.84605 -10.2643 9.35491 -9.23641 1.38
-13.716 -3.4279 -12.7538 0.0191051 3.18
21.8664 2.16119 13.8149 10.6988 60.24
-6.01576 6.51504 5.49662 13.7932 61.8
-0.804416 13.1194 4.94582 13.3842 5.34
6.54323 10.2862 19.1895 -8.04957 57.72
18.1743 -11.9438 8.93574 6.18504 107.46
21.3581 10.7925 -7.47442 -12.5842 78
13.1813 -0.211244 -3.11647 -5.14688 58.02
0.452466 -11.4655 8.98209 10.862 127.32
-10.9137 0.929114 -7.52737 -11.9627 75.06
-4.76459 -7.23983 6.57919 -13.8845 46.32
-0.827243 -4.33075 17.3691 -11.9767 90
-5.43734 -12.6711 3.60198 -3.66847 48.42
-6.97301 12.5146 -18.913 13.9225 11.58
21.3911 10.3901 3.332 -11.4978 61.44
-19.647 -12.5168 17.0168 11.9744 138.9
12.9115 11.1208 12.5328 13.6469 2.16
-21.9445 13.1456 -19.3125 -5.32127 75.96
-21.4087 -0.728079 -4.0506 6.5041 31.56
12.3721 3.90977 -2.30374 -11.9425 24.18
10.7461 11.4187 -4.79852 11.402 65.7
11.172 -4.33625 21.0305 -7.442 49.56
-0.422286 -4.45972 20.1781 -10.699 86.1
10.489 11.9891 21.2427 -1.1334 17.88
6.49378 -12.1893 9.35627 -11.5665 2.52
-4.85928 -12.0947 20.6761 -3.35995 127.86
20.5137 -2.26658 -21.7742 -10.3764 74.7
7.30332 -11.4253 6.22415 12.3133 143.64
21.6393 -8.09272 -19.7597 12.776 180.42
4.38296 10.3613 -0.95418 -6.9518 25.08
-11.4573 -5.2802 13.9968 -0.0139797 117.24
1.47072 -11.6416 20.9066 2.72282 117.18
5.02558 -10.9918 -1.92215 -12.6741 6.72
17.8064 10.2626 -0.0141715 1.03364 83.82
7.56795 11.7952 21.6781 -11.4956 32.28
-20.5098 -11.7512 16.6336 12.7519 131.34
10.3107 5.40737 18.5524 -7.01874 50.04
18.9475 -12.2536 -13.0292 -7.24326 33.12
2.99251 -13.3527 10.0659 -13.9282 6.66
-16.9877 6.21955 18.7862 7.15708 43.08
-3.96825 -5.11212 -2.84732 -3.86507 1.26
10.7386 12.7915 20.0336 6.63242 10.74
20.2494 -3.70856 -7.69367 6.86265 160.92
-18.9745 -2.90612 -1.54334 1.36129 28.56
6.73303 -11.6086 14.9114 3.21467 16.5
16.7686 13.5768 -9.20686 1.88949 58.62
19.218 -13.7506 13.0708 -12.2321 5.94
-18.6589 -0.536833 -3.61093 -2.7148 33.18
20.9736 -10.4633 -1.66729 -5.05166 63.42
-4.52397 -5.86228 -2.27854 -4.92452 2.04
19.1301 -5.95438 5.28316 -10.1649 16.32
1.5582 -13.5607 -1.27449 -6.88803 47.04
14.2469 3.07576 2.94213 -10.9802 18.12
-0.590392 0.800492 -5.04566 12.1574 87.72
12.752 13.9354 5.94534 -12.1789 76.92
-17.0936 2.14373 12.1255 -4.21569 112.98
14.3621 -0.74226 3.02376 13.6952 96.06
17.7202 -9.53235 3.0597 -12.2513 14.52
21.1473 -1.17643 -21.4473 8.27038 168.9
-21.9624 -6.23104 9.77559 -11.7678 107.1
19.5009 -4.6473 -10.275 13.1501 223.5
-17.0446 4.81986 -8.58216 -12.2532 21.72
-4.44284 -13.2238 8.05916 -9.26341 12.72
-16.9128 4.70276 19.841 -7.67519 159.06
8.673 -13.3122 -9.78984 -13.3459 18.06
17.1209 -12.9257 -20.9151 -10.4042 39.36
7.68118 0.640537 0.241443 1.53082 20.82
-1.87585 -4.17425 -11.9734 0.521929 76.44
13.4325 0.162766 14.199 -0.680694 0.72
20.7735 0.327754 -18.1323 -9.95899 78.66
-2.90163 13.8904 19.3561 -6.89552 71.94
18.8929 -3.83555 9.75518 5.17475 31.98
21.815 -0.980845 13.2783 -13.0652 14.4
-19.7497 -7.65163 17.3579 -11.7848 112.8
18.6499 -9.74688 4.34528 -4.93027 76.02
7.88515 9.51048 4.30142 9.80931 3.18
16.0732 10.0457 13.042 -2.65651 34.14
8.09852 -9.3401 15.0879 10.7233 95.88
10.5044 4.15371 1.98737 -6.08795 12.9
0.0152252 -13.0857 20.2757 2.49966 120.66
6.14113 12.8278 19.3697 5.18954 15.36
13.2127 1.38487 11.9447 -5.56219 6.66
3.96235 3.47496 19.4875 -12.6013 132.12
13.4402 4.97739 11.2364 5.39028 1.8
-4.01804 6.64332 -20.1584 -12.0758 93.18
-21.5356 1.06843 -20.2085 -0.219531 1.44
6.94006 -2.55996 2.0013 2.12869 18.72
2.24376 2.29797 14.67 -2.30711 77.4
13.1195 -2.26179 21.3528 0.350783 37.44
21.306 12.6274 12.9443 0.447961 49.38
14.0189 -2.71146 11.7805 13.6335 21.72
-7.80024 -13.3483 -19.9192 -9.81476 12.6
14.8813 1.11432 -11.1614 0.923244 43.92
8.72856 -13.2986 -11.473 1.95011 31.98
18.3199 11.3172 -11.5597 -5.81657 157.86
21.501 -13.5689 -0.107083 -4.27018 61.5
3.52825 3.83875 -11.7042 -2.69945 80.58
-18.6564 -0.0185363 -12.2074 -6.45992 18.84
20.364 -6.52953 -18.2697 -8.18816 61.26
3.54901 -11.1388 19.2848 6.35954 106.14
-4.22436 -6.25406 -5.39073 -11.4328 48.12
16.1886 9.65097 -18.2049 0.843301 141.3
-11.7984 -3.92453 10.6212 -12.4573 68.22
8.32463 12.374 19.5065 12.7882 10.8
5.1585 -10.8016 10.8726 -6.66765 6.66
8.06401 13.1604 -5.27535 -6.71476 31.26
7.29394 -9.32333 -13.4558 -7.32877 21.84
19.7096 -6.77744 -17.0572 3.24685 99.66
20.0371 -8.08859 8.8947 6.07815 33.78
-8.9263 -12.2455 5.3682 -4.25702 47.52
17.0405 -9.8594 5.91048 -2.67858 79.86
-15.6574 -13.5531 13.6773 -11.0477 29.04
10.9586 -6.50966 13.0431 3.75959 10.08
-18.4421 -1.88241 4.17495 4.51634 30.6
-6.55703 -5.58928 -20.1435 -2.87766 94.56
19.5509 -2.12222 9.71917 12.5239 46.38
8.55567 12.2825 21.4695 -7.56133 26.64
15.6946 -13.4493 -19.5534 -4.72744 56.94
-20.4693 -3.12679 -17.2329 6.83768 64.98
-3.91335 2.21349 -6.39882 -4.13282 6.72
9.64734 -11.2077 21.5384 -7.08259 63.42
17.5092 11.9977 -11.7861 -5.7243 162.96
14.0568 -12.3088 8.04883 12.5818 101.82
-9.58394 -13.7146 -20.4105 -2.58389 16.98
9.30966 -10.7912 10.7646 5.19834 80.46
16.0991 13.7262 -0.028696 -12.8727 80.7
19.9721 13.5922 13.6234 3.86621 49.86
4.66475 13.2305 -14.1054 -13.4591 134.16
9.47372 -7.33726 -20.6756 -3.56019 57.12
-12.776 -13.9084 21.0035 -4.93956 142.98
14.6232 1.51297 21.3171 -10.4294 45.66
4.361 -10.5497 -20.8422 -9.52621 28.92
16.5792 -8.33196 -6.85386 -11.9967 24.36
20.7316 -5.99006 2.04127 13.5766 122.58
7.1708 13.9293 10.2439 -12.0254 31.2
-5.63744 -1.86176 -12.5788 -0.863793 71.4
0.556783 1.22284 15.8392 11.6753 69.84
-11.5933 -4.60315 -19.686 -13.3088 23.76
17.8241 12.1772 6.10705 -3.51372 125.16
14.717 1.61919 -13.0647 -6.81918 36.24
14.0818 2.43833 17.0611 -9.68117 49.26
-4.40676 -12.3208 -19.5943 -12.1008 15
11.4586 -4.63975 -9.33816 12.9651 180.84
2.28791 2.92841 11.7042 -5.9594 84.72
-1.5093 -12.5074 7.75582 -10.6439 9.06
-12.1794 -6.46377 3.84944 3.64341 34.02
-19.6638 0.588465 -13.2486 -4.0204 16.98
18.6316 10.4108 20.9937 10.0538 1.98
-4.24058 13.373 1.38649 -5.75289 46.32
4.25615 -4.43306 -12.0563 0.693761 83.64
-21.4397 7.63707 19.5292 6.16592 104.28
-10.7099 -8.93729 21.1788 10.958 128.88
2.41835 9.08163 -13.4572 -7.70624 127.68
19.738 13.4468 -16.5172 -12.2271 153.24
-10.9155 8.21613 13.8212 -4.00299 44.7
5.10061 -11.149 21.8809 -7.35565 64.92
18.9791 -6.54885 -3.36236 0.679729 60
-3.88078 -13.9582 5.8583 10.1139 109.98
-20.1916 13.0266 -4.27688 13.6533 15.48
21.9768 2.98518 15.9464 -10.8502 14.7
4.66795 -2.75556 -15.183 13.8627 84.66
18.7606 6.79838 -10.7233 2.13146 89.64
13.6423 -3.39588 21.6393 2.606 37.44
-3.64115 -1.52174 -13.4385 -3.22532 72.3
-11.7803 13.6802 -19.4084 0.200622 121.32
-0.702221 -13.71 10.1769 5.84339 66.66
-20.7888 12.3483 19.6989 -9.75321 153.96
-1.38975 -13.7112 15.3075 -12.6859 16.32
14.342 3.1146 11.4439 -2.92852 6.3
2.14029 -5.72002 -16.269 3.39052 124.26
-9.38879 13.6559 7.19199 13.2549 16.14
-12.2775 -4.31265 20.421 13.895 89.7
2.81713 -10.7803 4.96317 10.8322 122.4
13.9349 -13.8541 -9.68267 13.4753 170.46
-14.0099 -4.66437 14.8135 -0.251665 117.72
20.3328 -2.28479 -11.6104 8.89037 176.1
-21.2596 -8.56759 10.7756 4.81238 121.32
1.23376 2.56415 -16.515 -13.3921 84.06
13.1239 11.5215 7.30693 9.7143 5.7
0.534179 -4.70197 -11.4165 -6.67533 66.9
4.60533 9.85673 -4.32232 12.4143 66.72
-5.79626 -6.2271 0.00577789 -13.5908 48
21.6098 1.78035 19.9286 -12.3258 13.8
-14.5406 -13.6838 6.94161 -13.9358 21.06
16.232 9.58008 17.9606 -13.0343 23.22
-10.9802 -13.958 11.1106 11.7376 109.62
20.9439 3.16458 17.4246 9.71716 7.02
-3.36899 -4.33905 -8.81158 -12.2883 55.38
15.3137 12.5894 11.0978 -12.2335 29.52
-4.08009 12.2993 20.7179 -12.1597 93.84
-1.96552 -3.9154 5.75895 -3.18713 7.32
6.0291 10.5846 7.21212 -12.8306 41.4
11.4616 5.4537 12.6816 -11.8254 64.62
-10.8902 -0.559303 9.75941 11.1254 49.92
19.7748 8.68247 -5.06888 11.8541 73.92
13.7849 3.32497 18.2119 -12.7895 53.1
19.4834 5.04744 14.4765 -12.7878 18.42
11.6527 -5.94179 -20.9632 -1.30327 66.72
19.6487 1.95243 -21.2026 -8.47781 92.22
-2.90756 0.963031 -7.92241 -12.1903 60.18
5.46602 -3.465 -19.8795 -9.16595 94.02
-14.6892 -13.8531 4.41705 -2.77174 82.98
0.534652 -6.39018 -21.1177 -5.89646 95.1
21.0311 -5.36542 -20.7193 11.4759 165.54
19.8585 -12.781 21.0002 -6.45344 6
19.975 -5.38008 4.64295 12.0778 42.18
2.61962 13.3436 -21.3739 -12.1868 106.2
-21.5124 11.878 -19.3397 13.0524 2.04
20.7528 0.158968 -21.2891 8.85728 178.26
1.77357 13.0827 -19.8368 -3.24113 118.62
-5.57713 -4.5282 4.1595 -4.05956 9.36
-12.7915 -2.51585 -13.6233 -5.84765 3
2.6222 -10.8105 -1.80827 1.87245 59.82
-3.39432 12.2135 -17.1964 -13.9944 110.7
21.8754 -1.57555 13.3998 -0.506635 30.3
18.5461 8.63268 18.1239 -6.14302 14.46
18.3562 -8.02537 16.9984 -12.9213 4.68
20.9375 -12.8606 -0.297681 -4.97598 61.86
-13.575 -7.73915 7.0055 -12.5362 81.66
16.6461 -12.3893 -11.0674 -0.324946 37.32
11.3231 -12.6106 13.2853 2.18044 15.72
12.3959 5.33888 8.21942 10.8876 7.68
-21.8935 3.10446 8.3673 10.7893 41.94
-20.7644 -7.35959 -9.14745 -13.3381 39.54
-21.4714 7.42978 -13.2636 -13.9905 97.98
12.7629 -12.9774 10.0261 3.98761 89.28
-15.918 -13.8272 9.51569 10.809 129.84
19.5379 6.1795 14.987 3.40595 38.22
-11.421 -9.15126 2.99314 12.7175 112.2
-12.4127 -7.38071 -21.9985 -10.7385 23.4
21.9447 -13.3359 6.94178 -2.55001 86.76
-3.34043 -4.95093 7.02644 12.8197 59.82
-11.544 1.8492 2.33898 -4.39101 94.68
21.9013 2.89777 -5.74786 6.52037 106.8
2.3205 3.08969 3.78516 -4.47251 73.38
-20.8519 10.1084 5.15638 13.0207 27.06
11.5486 5.87073 -12.7716 -8.53128 84.54
9.84284 -10.786 18.1904 -13.7464 8.46
14.7934 -12.4959 11.9905 -12.8281 2.4
5.24635 -13.1642 -10.5779 -13.4451 15.42
20.0373 -3.10538 -21.9366 7.29207 153.6
8.15748 13.8586 13.0507 -3.9883 43.38
11.728 4.5482 -16.9858 4.11655 51.24
17.9509 11.3756 -18.1757 -9.58477 180.72
-3.28037 -12.2401 12.4238 -13.4144 15.36
-7.8679 -12.9726 7.45978 -9.07554 15.42
-1.49683 13.3756 20.038 -4.10364 60.66
19.3949 8.32491 12.2384 12.803 8.04
5.29694 -11.5591 8.60438 -11.6425 2.88
6.13484 12.5174 -11.9916 -8.23581 123.78
-18.9881 -13.9095 -16.9576 5.85006 19.44
18.7239 -4.76516 4.26165 4.15666 124.08
-3.17025 11.5815 17.6906 -8.03076 83.94
4.09508 -5.04942 -7.27691 -13.5136 47.16
15.3718 -11.2324 3.46648 12.8529 168.78
-10.9326 -1.37822 -9.87807 7.4817 21.24
21.247 -11.8852 19.6566 10.0125 21.54
-4.62787 -13.6146 -3.04131 -12.7278 1.38
-21.9562 11.8653 17.4771 9.04545 42.24
18.5962 -10.9734 -0.459617 -13.7967 18.84
-6.89025 -4.79572 -14.6126 -13.315 68.34
-3.79725 -5.82232 18.7956 9.28148 101.7
7.22226 10.5117 -21.2594 -5.87173 92.4
17.7299 -8.95282 19.2951 -13.0951 4.02
2.77108 12.671 -0.983029 -11.3902 69.12
2.43728 -4.91374 -18.9051 -10.9515 82.8
16.4302 11.6217 21.383 -11.9156 23.76
11.6761 11.301 2.4485 -4.46748 69.06
-4.88341 13.8155 19.7518 1.43045 51.24
18.4699 7.85775 13.6126 12.5745 6.36
-12.1622 -1.52555 -2.25221 12.5872 78.36
0.527678 -5.09636 -0.914199 6.79782 47.16
-20.3416 -12.9199 9.22201 -10.3196 62.4
13.0839 12.5219 -5.09857 -13.0558 118.92
7.12725 -11.4184 3.82275 -3.51137 60.72
-19.983 -7.40319 18.6183 -12.6 115.68
8.25721 10.9569 14.2327 3.48608 49.32
19.3403 -8.32417 21.8161 11.7166 19.8
12.6606 -5.07336 -20.3074 -2.66711 64.74
20.6784 -1.23555 20.7201 -13.8035 12.18
16.7794 9.98475 18.4855 -11.2278 21.36
20.7828 -5.91619 -18.8795 -9.18873 61.08
9.05787 3.88424 21.126 -7.57137 50.94
15.2333 0.996349 21.5922 -5.81099 38.34
11.9648 12.6804 -11.3274 -7.01729 114.84
12.0987 3.95708 5.12027 -4.90805 71.82
-9.38175 -13.4328 3.44491 4.31659 50.64
-19.6346 13.8388 -4.19632 -3.05753 130.2
-18.5542 0.807167 8.98824 10.2943 42.42
21.3188 9.98867 20.7656 13.5019 3.12
8.44515 -9.13694 -20.4419 -9.10524 41.04
-3.44835 -2.65458 11.7044 -2.53297 94.68
-1.1725 -11.9111 -20.2863 13.0348 51.24
-14.6724 -13.2357 6.44644 -1.79172 82.56
13.0677 11.4147 10.6335 3.2921 54.72
12.374 -0.164592 -21.3167 -0.228412 78.06
9.41367 13.3937 12.5036 -4.36123 41.16
3.96708 -5.0406 -17.4538 -12.6101 70.02
19.5692 -6.53844 12.8081 -13.526 9.3
21.5905 -7.26698 -15.4445 3.72228 65.28
6.10052 -12.035 13.4221 -11.2065 6.96
-5.02058 -6.41085 6.7389 11.866 60.24
5.78007 -2.20348 13.4687 13.6121 19.44
-5.80983 -5.75771 -8.93888 -10.6267 54.18
20.9219 9.94246 13.6978 1.15202 44.46
19.8451 6.53954 2.0605 13.4684 63.06
3.42294 -12.6909 -2.95651 -13.562 6
-0.70306 -4.54074 -20.9004 -11.735 84.6
-20.6467 -8.3201 18.2315 -12.8861 123.66
-5.08583 -12.2853 10.0498 12.8608 114.9
14.6363 2.0387 9.82701 -13.4091 66.6
1.10345 13.2705 -10.8645 -13.9218 129.96
20.7091 -3.48041 17.6177 12.82 16.2
18.2916 -6.32347 19.6831 -9.60847 3.18
-11.1286 -3.34938 10.2925 13.1036 56.94
-0.0901559 0.941409 -5.50184 -5.60047 87.18
14.5262 4.14644 20.3742 -0.209108 30.06
19.8183 -0.518324 8.87452 -8.80686 26.58
-19.2732 -8.92889 15.3029 -12.9909 125.46
5.82049 -3.42046 -5.21849 -1.98344 11.04
0.474231 2.13339 13.3767 4.76049 67.62
5.07362 -2.43268 8.35262 -11.4823 28.08
-20.7668 -0.786559 -18.0559 -12.1888 11.28
-6.11056 11.9219 5.40811 -10.4759 78.18
12.9214 -0.560792 1.79707 -13.3812 16.68
-11.9632 -8.80895 -18.5522 -7.54331 20.82
9.32775 10.1967 -15.8826 4.56713 88.92
2.43845 2.55383 -15.9519 -13.0351 161.94
19.3343 -11.2382 -21.2398 -9.01958 51.54
